0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3068
0,0,0,0,0,0,0,3068,3069
0,0,0,0,0,0,0,3068,3070
0,0,0,0,0,0,3068,3069,3070
0,0,0,0,0,0,3069,3070,3071
0,0,0,0,0,0,3070,3071,0
0,0,0,0,0,0,3070,3071,3068
0,0,0,0,0,0,3071,0,0
0,0,0,0,0,0,3071,0,3068
0,0,0,0,0,0,3071,3068,3069
0,0,0,0,0,3068,0,0,3072
0,0,0,0,0,3068,3068,3069,3138
0,0,0,0,0,3068,3071,3068,3138
0,0,0,0,3068,3069,0,3072,3073
0,0,0,0,3068,3070,0,3072,3074
0,0,0,3068,3069,3070,3072,3073,3074
0,0,0,3068,3069,3071,3072,3073,3075
0,0,0,3068,3070,3070,3072,3074,3074
0,0,0,3068,3070,3071,3072,3074,3075
0,0,0,3069,3070,3070,3073,3074,3074
0,0,0,3069,3070,3071,3073,3074,3075
0,0,0,3069,3071,0,3073,3075,0
0,0,0,3070,3070,3071,3074,3074,3075
0,0,0,3070,3071,0,3074,3075,0
0,0,0,3070,3071,3068,3074,3075,3072
0,0,0,3071,0,0,3075,0,0
0,0,0,3071,0,0,3137,3070,3071
0,0,0,3071,0,0,3137,3071,0
0,0,0,3071,0,0,3137,3071,3068
0,0,0,3071,0,3068,3075,0,3072
0,0,0,3071,3068,3069,3075,3072,3073
0,0,3068,0,0,3072,0,0,3076
0,0,3068,0,0,3072,0,0,3080
0,0,3068,0,0,3072,0,0,3084
0,0,3068,0,0,3072,0,3068,3091
0,0,3068,0,0,3072,3068,3070,3091
0,0,3068,0,0,3072,3069,3070,3091
0,0,3068,0,3068,3138,0,3072,3093
0,0,3068,0,3068,3138,3068,3138,3093
0,0,3068,0,3068,3138,3069,3138,3093
0,0,3068,3068,3069,3138,3072,3073,3093
0,0,3068,3068,3070,3138,3072,3074,3093
0,0,3068,3069,3070,3138,3073,3074,3093
0,0,3068,3071,3068,3138,3075,3072,3093
0,0,3072,0,0,3076,0,0,3080
0,0,3072,0,0,3076,0,3068,3091
0,0,3072,0,0,3080,0,0,3080
0,0,3072,0,0,3080,0,0,3084
0,0,3072,0,0,3080,0,3068,3091
0,0,3072,0,0,3080,3068,3070,3091
0,0,3072,0,0,3080,3069,3070,3091
0,0,3072,0,0,3084,0,0,0
0,0,3072,0,3068,3091,0,3072,3093
0,0,3072,0,3068,3091,3068,3138,3093
0,0,3072,0,3068,3091,3069,3138,3093
0,0,3072,3068,3070,3091,3072,3074,3093
0,0,3072,3069,3070,3091,3073,3074,3093
0,0,3076,0,0,3080,0,0,3080
0,0,3076,0,0,3080,0,0,3084
0,0,3076,0,0,3080,0,3068,3091
0,0,3076,0,0,3080,3068,3070,3091
0,0,3076,0,0,3080,3069,3070,3091
0,0,3076,0,0,3084,0,0,3068
0,0,3076,0,3068,3091,3068,3138,3093
